workout_id,workout_start_time,workout_name,exercise_idx,exercise_title,muscle_group,equipment,set_index,set_type,weight_kg,reps,rpe,distance_meters,duration_seconds
Workout_221,2025-12-09 02:40:20,Chest,5,Chest Fly (Machine),chest,machine,4,normal,39.0,10.0,,,
Workout_221,2025-12-09 02:40:20,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,1,normal,12.5,20.0,,,
Workout_221,2025-12-09 02:40:20,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,2,normal,12.5,20.0,,,
Workout_221,2025-12-09 02:40:20,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,3,normal,15.0,10.0,,,
Workout_221,2025-12-09 02:40:20,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,4,normal,15.0,10.0,,,
Workout_221,2025-12-09 02:40:20,Chest,7,Triceps Rope Pushdown,triceps,machine,1,normal,11.3,20.0,,,
Workout_221,2025-12-09 02:40:20,Chest,7,Triceps Rope Pushdown,triceps,machine,2,normal,11.3,20.0,,,
Workout_221,2025-12-09 02:40:20,Chest,7,Triceps Rope Pushdown,triceps,machine,3,normal,13.6,15.0,,,
Workout_221,2025-12-09 02:40:20,Chest,7,Triceps Rope Pushdown,triceps,machine,4,normal,13.6,10.0,,,
Workout_221,2025-12-09 02:40:20,Chest,8,Elliptical Trainer,cardio,machine,1,normal,,,,2000.0,540.0
Workout_221,2025-12-09 02:40:20,Chest,9,Treadmill,cardio,machine,1,normal,,,,870.0,600.0
Workout_222,2025-12-10 02:28:18,Back,1,Warm Up,full_body,none,1,normal,,,,,484.0
Workout_222,2025-12-10 02:28:18,Back,2,Bent Over Row (Barbell),upper_back,barbell,1,normal,15.0,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,2,Bent Over Row (Barbell),upper_back,barbell,2,normal,20.0,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,2,Bent Over Row (Barbell),upper_back,barbell,3,normal,20.0,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,2,Bent Over Row (Barbell),upper_back,barbell,4,normal,25.0,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,3,Lat Pulldown (Cable),lats,machine,1,normal,29.0,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,3,Lat Pulldown (Cable),lats,machine,2,normal,29.0,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,3,Lat Pulldown (Cable),lats,machine,3,normal,36.0,10.0,,,
Workout_222,2025-12-10 02:28:18,Back,3,Lat Pulldown (Cable),lats,machine,4,normal,29.0,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,4,Dumbbell Row,lats,dumbbell,1,normal,15.0,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,4,Dumbbell Row,lats,dumbbell,2,normal,20.0,10.0,,,
Workout_222,2025-12-10 02:28:18,Back,4,Dumbbell Row,lats,dumbbell,3,normal,20.0,15.0,,,
Workout_222,2025-12-10 02:28:18,Back,4,Dumbbell Row,lats,dumbbell,4,normal,20.0,15.0,,,
Workout_222,2025-12-10 02:28:18,Back,5,Straight Arm Lat Pulldown (Cable),lats,machine,1,normal,9.6,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,5,Straight Arm Lat Pulldown (Cable),lats,machine,2,normal,11.3,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,5,Straight Arm Lat Pulldown (Cable),lats,machine,3,normal,11.3,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,5,Straight Arm Lat Pulldown (Cable),lats,machine,4,normal,13.6,10.0,,,
Workout_222,2025-12-10 02:28:18,Back,6,Back Extension (Hyperextension),lower_back,machine,1,normal,,15.0,,,
Workout_222,2025-12-10 02:28:18,Back,6,Back Extension (Hyperextension),lower_back,machine,2,normal,,15.0,,,
Workout_222,2025-12-10 02:28:18,Back,6,Back Extension (Hyperextension),lower_back,machine,3,normal,,15.0,,,
Workout_222,2025-12-10 02:28:18,Back,6,Back Extension (Hyperextension),lower_back,machine,4,normal,,15.0,,,
Workout_222,2025-12-10 02:28:18,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,1,normal,15.0,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,2,normal,15.0,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,3,normal,20.0,15.0,,,
Workout_222,2025-12-10 02:28:18,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,4,normal,20.0,15.0,,,
Workout_222,2025-12-10 02:28:18,Back,8,Reverse Curl (Barbell),biceps,barbell,1,normal,10.0,20.0,,,
Workout_222,2025-12-10 02:28:18,Back,8,Reverse Curl (Barbell),biceps,barbell,2,normal,15.0,10.0,,,
Workout_222,2025-12-10 02:28:18,Back,8,Reverse Curl (Barbell),biceps,barbell,3,normal,15.0,15.0,,,
Workout_222,2025-12-10 02:28:18,Back,8,Reverse Curl (Barbell),biceps,barbell,4,normal,15.0,10.0,,,
Workout_222,2025-12-10 02:28:18,Back,9,Treadmill,cardio,machine,1,normal,,,,1010.0,600.0
Workout_223,2025-12-14 02:17:31,Shoulder,1,Warm Up,full_body,none,1,normal,,,,,372.0
Workout_223,2025-12-14 02:17:31,Shoulder,2,Front Raise (Dumbbell),shoulders,dumbbell,1,normal,15.0,10.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,2,Front Raise (Dumbbell),shoulders,dumbbell,2,normal,10.0,15.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,2,Front Raise (Dumbbell),shoulders,dumbbell,3,normal,10.0,15.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,2,Front Raise (Dumbbell),shoulders,dumbbell,4,normal,15.0,4.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,3,Seated Shoulder Press (Machine),shoulders,machine,1,normal,18.0,15.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,3,Seated Shoulder Press (Machine),shoulders,machine,2,normal,18.0,15.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,3,Seated Shoulder Press (Machine),shoulders,machine,3,normal,23.0,10.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,3,Seated Shoulder Press (Machine),shoulders,machine,4,normal,23.0,5.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,4,Face Pull,shoulders,machine,1,normal,11.3,20.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,4,Face Pull,shoulders,machine,2,normal,11.3,20.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,4,Face Pull,shoulders,machine,3,normal,13.6,15.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,4,Face Pull,shoulders,machine,4,normal,13.6,15.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,5,Rear Delt Reverse Fly (Machine),shoulders,machine,1,normal,32.0,20.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,5,Rear Delt Reverse Fly (Machine),shoulders,machine,2,normal,32.0,20.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,5,Rear Delt Reverse Fly (Machine),shoulders,machine,3,normal,39.0,10.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,5,Rear Delt Reverse Fly (Machine),shoulders,machine,4,normal,39.0,10.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,1,normal,25.0,30.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,2,normal,25.0,30.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,3,normal,30.0,20.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,4,normal,30.0,20.0,,,
Workout_223,2025-12-14 02:17:31,Shoulder,7,Treadmill,cardio,machine,1,normal,,,,990.0,600.0
Workout_223,2025-12-14 02:17:31,Shoulder,8,Elliptical Trainer,cardio,machine,1,normal,,,,2400.0,600.0
Workout_224,2025-12-15 02:46:15,Legs,1,Warm Up,full_body,none,1,normal,,,,,384.0
Workout_224,2025-12-15 02:46:15,Legs,2,Spinning,cardio,machine,1,normal,,,,,300.0
Workout_224,2025-12-15 02:46:15,Legs,3,Squat (Bodyweight),quadriceps,none,1,normal,,20.0,,,
Workout_224,2025-12-15 02:46:15,Legs,3,Squat (Bodyweight),quadriceps,none,2,normal,,20.0,,,
Workout_224,2025-12-15 02:46:15,Legs,3,Squat (Bodyweight),quadriceps,none,3,normal,,20.0,,,
Workout_224,2025-12-15 02:46:15,Legs,3,Squat (Bodyweight),quadriceps,none,4,normal,,20.0,,,
Workout_224,2025-12-15 02:46:15,Legs,3,Squat (Bodyweight),quadriceps,none,5,normal,,20.0,,,
Workout_224,2025-12-15 02:46:15,Legs,4,Leg Extension (Machine),quadriceps,machine,1,normal,29.0,20.0,,,
Workout_224,2025-12-15 02:46:15,Legs,4,Leg Extension (Machine),quadriceps,machine,2,normal,29.0,20.0,,,
Workout_224,2025-12-15 02:46:15,Legs,4,Leg Extension (Machine),quadriceps,machine,3,normal,36.0,10.0,,,
Workout_224,2025-12-15 02:46:15,Legs,4,Leg Extension (Machine),quadriceps,machine,4,normal,36.0,15.0,,,
Workout_224,2025-12-15 02:46:15,Legs,5,Leg Press (Machine),quadriceps,machine,1,normal,40.0,10.0,,,
Workout_224,2025-12-15 02:46:15,Legs,5,Leg Press (Machine),quadriceps,machine,2,normal,40.0,15.0,,,
Workout_224,2025-12-15 02:46:15,Legs,5,Leg Press (Machine),quadriceps,machine,3,normal,50.0,10.0,,,
Workout_224,2025-12-15 02:46:15,Legs,5,Leg Press (Machine),quadriceps,machine,4,normal,50.0,15.0,,,
Workout_224,2025-12-15 02:46:15,Legs,6,Walking Lunge,quadriceps,none,1,normal,,30.0,,,
Workout_224,2025-12-15 02:46:15,Legs,6,Walking Lunge,quadriceps,none,2,normal,,30.0,,,
Workout_224,2025-12-15 02:46:15,Legs,6,Walking Lunge,quadriceps,none,3,normal,,30.0,,,
Workout_224,2025-12-15 02:46:15,Legs,7,Standing Calf Raise,calves,none,1,normal,,25.0,,,
Workout_224,2025-12-15 02:46:15,Legs,7,Standing Calf Raise,calves,none,2,normal,,25.0,,,
Workout_224,2025-12-15 02:46:15,Legs,7,Standing Calf Raise,calves,none,3,normal,,25.0,,,
Workout_224,2025-12-15 02:46:15,Legs,7,Standing Calf Raise,calves,none,4,normal,,25.0,,,
Workout_224,2025-12-15 02:46:15,Legs,7,Standing Calf Raise,calves,none,5,normal,,25.0,,,
Workout_225,2025-12-16 02:35:40,Chest,1,Warm Up,full_body,none,1,normal,,,,,311.0
Workout_225,2025-12-16 02:35:40,Chest,2,Bench Press (Dumbbell),chest,dumbbell,1,normal,15.0,20.0,,,
Workout_225,2025-12-16 02:35:40,Chest,2,Bench Press (Dumbbell),chest,dumbbell,2,normal,15.0,20.0,,,
Workout_225,2025-12-16 02:35:40,Chest,2,Bench Press (Dumbbell),chest,dumbbell,3,normal,20.0,11.0,,,
Workout_225,2025-12-16 02:35:40,Chest,2,Bench Press (Dumbbell),chest,dumbbell,4,normal,20.0,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,3,Chest Fly (Machine),chest,machine,1,normal,32.0,20.0,,,
Workout_225,2025-12-16 02:35:40,Chest,3,Chest Fly (Machine),chest,machine,2,normal,32.0,20.0,,,
Workout_225,2025-12-16 02:35:40,Chest,3,Chest Fly (Machine),chest,machine,3,normal,39.0,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,3,Chest Fly (Machine),chest,machine,4,normal,39.0,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,1,normal,15.0,20.0,,,
Workout_225,2025-12-16 02:35:40,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,2,normal,15.0,20.0,,,
Workout_225,2025-12-16 02:35:40,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,3,normal,20.0,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,4,normal,20.0,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,5,Chest Press (Machine),chest,machine,1,normal,26.0,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,5,Chest Press (Machine),chest,machine,2,normal,26.0,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,5,Chest Press (Machine),chest,machine,3,normal,32.0,10.0,,,
Workout_225,2025-12-16 02:35:40,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,1,normal,12.5,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,2,normal,12.5,20.0,,,
Workout_225,2025-12-16 02:35:40,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,3,normal,15.0,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,4,normal,15.0,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,7,Triceps Rope Pushdown,triceps,machine,1,normal,9.3,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,7,Triceps Rope Pushdown,triceps,machine,2,normal,3.6,20.0,,,
Workout_225,2025-12-16 02:35:40,Chest,7,Triceps Rope Pushdown,triceps,machine,3,normal,3.6,20.0,,,
Workout_225,2025-12-16 02:35:40,Chest,7,Triceps Rope Pushdown,triceps,machine,4,normal,9.6,15.0,,,
Workout_225,2025-12-16 02:35:40,Chest,8,Treadmill,cardio,machine,1,normal,,,,980.0,600.0
Workout_226,2025-12-17 02:27:22,Back,1,Warm Up,full_body,none,1,normal,,,,,388.0
Workout_226,2025-12-17 02:27:22,Back,2,Bent Over Row (Barbell),upper_back,barbell,1,normal,20.0,20.0,,,
Workout_226,2025-12-17 02:27:22,Back,2,Bent Over Row (Barbell),upper_back,barbell,2,normal,20.0,20.0,,,
Workout_226,2025-12-17 02:27:22,Back,2,Bent Over Row (Barbell),upper_back,barbell,3,normal,25.0,15.0,,,
Workout_226,2025-12-17 02:27:22,Back,2,Bent Over Row (Barbell),upper_back,barbell,4,normal,25.0,20.0,,,
Workout_226,2025-12-17 02:27:22,Back,3,Lat Pulldown (Cable),lats,machine,1,normal,32.0,20.0,,,
Workout_226,2025-12-17 02:27:22,Back,3,Lat Pulldown (Cable),lats,machine,2,normal,32.0,15.0,,,
Workout_226,2025-12-17 02:27:22,Back,3,Lat Pulldown (Cable),lats,machine,3,normal,39.0,7.0,,,
Workout_226,2025-12-17 02:27:22,Back,3,Lat Pulldown (Cable),lats,machine,4,normal,39.0,7.0,,,
Workout_226,2025-12-17 02:27:22,Back,4,Dumbbell Row,lats,dumbbell,1,normal,15.0,20.0,,,
Workout_226,2025-12-17 02:27:22,Back,4,Dumbbell Row,lats,dumbbell,2,normal,15.0,20.0,,,
Workout_226,2025-12-17 02:27:22,Back,4,Dumbbell Row,lats,dumbbell,3,normal,20.0,15.0,,,
Workout_226,2025-12-17 02:27:22,Back,4,Dumbbell Row,lats,dumbbell,4,normal,20.0,20.0,,,
Workout_226,2025-12-17 02:27:22,Back,5,Straight Arm Lat Pulldown (Cable),lats,machine,1,normal,13.6,20.0,,,
Workout_226,2025-12-17 02:27:22,Back,5,Straight Arm Lat Pulldown (Cable),lats,machine,2,normal,13.6,20.0,,,
Workout_226,2025-12-17 02:27:22,Back,5,Straight Arm Lat Pulldown (Cable),lats,machine,3,normal,16.3,7.0,,,
Workout_226,2025-12-17 02:27:22,Back,5,Straight Arm Lat Pulldown (Cable),lats,machine,4,normal,13.6,7.0,,,
Workout_226,2025-12-17 02:27:22,Back,6,Back Extension (Hyperextension),lower_back,machine,1,normal,,15.0,,,
Workout_226,2025-12-17 02:27:22,Back,6,Back Extension (Hyperextension),lower_back,machine,2,normal,,15.0,,,
Workout_226,2025-12-17 02:27:22,Back,6,Back Extension (Hyperextension),lower_back,machine,3,normal,,15.0,,,
Workout_226,2025-12-17 02:27:22,Back,6,Back Extension (Hyperextension),lower_back,machine,4,normal,,15.0,,,
Workout_226,2025-12-17 02:27:22,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,1,normal,15.0,20.0,,,
Workout_226,2025-12-17 02:27:22,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,2,normal,15.0,20.0,,,
Workout_226,2025-12-17 02:27:22,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,3,normal,20.0,10.0,,,
Workout_226,2025-12-17 02:27:22,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,4,normal,20.0,10.0,,,
Workout_226,2025-12-17 02:27:22,Back,8,Treadmill,cardio,machine,1,normal,,,,1060.0,600.0
Workout_227,2025-12-20 02:38:11,Shoulder,1,Warm Up,full_body,none,1,normal,,,,,351.0
Workout_227,2025-12-20 02:38:11,Shoulder,2,Overhead Press (Barbell),shoulders,barbell,1,normal,20.0,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,2,Overhead Press (Barbell),shoulders,barbell,2,normal,20.0,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,2,Overhead Press (Barbell),shoulders,barbell,3,normal,22.5,10.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,2,Overhead Press (Barbell),shoulders,barbell,4,normal,20.0,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,3,Face Pull,shoulders,machine,1,normal,9.6,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,3,Face Pull,shoulders,machine,2,normal,11.3,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,3,Face Pull,shoulders,machine,3,normal,13.6,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,3,Face Pull,shoulders,machine,4,normal,13.6,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,4,Lateral Raise (Dumbbell),shoulders,dumbbell,1,normal,15.0,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,4,Lateral Raise (Dumbbell),shoulders,dumbbell,2,normal,15.0,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,4,Lateral Raise (Dumbbell),shoulders,dumbbell,3,normal,15.0,10.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,4,Lateral Raise (Dumbbell),shoulders,dumbbell,4,normal,15.0,10.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,5,Shoulder Press (Dumbbell),shoulders,dumbbell,1,normal,10.0,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,5,Shoulder Press (Dumbbell),shoulders,dumbbell,2,normal,15.0,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,5,Shoulder Press (Dumbbell),shoulders,dumbbell,3,normal,15.0,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,5,Shoulder Press (Dumbbell),shoulders,dumbbell,4,normal,20.0,10.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,1,normal,25.0,30.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,2,normal,25.0,30.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,3,normal,30.0,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,4,normal,30.0,20.0,,,
Workout_227,2025-12-20 02:38:11,Shoulder,7,Elliptical Trainer,cardio,machine,1,normal,,,,2300.0,600.0
Workout_227,2025-12-20 02:38:11,Shoulder,8,Treadmill,cardio,machine,1,normal,,,,980.0,600.0
Workout_228,2025-12-22 01:35:04,Legs,1,Warm Up,full_body,none,1,normal,,,,,370.0
Workout_228,2025-12-22 01:35:04,Legs,2,Squat (Smith Machine),quadriceps,machine,1,normal,30.0,10.0,,,
Workout_228,2025-12-22 01:35:04,Legs,2,Squat (Smith Machine),quadriceps,machine,2,normal,30.0,10.0,,,
Workout_228,2025-12-22 01:35:04,Legs,2,Squat (Smith Machine),quadriceps,machine,3,normal,30.0,10.0,,,
Workout_228,2025-12-22 01:35:04,Legs,2,Squat (Smith Machine),quadriceps,machine,4,normal,30.0,10.0,,,
Workout_228,2025-12-22 01:35:04,Legs,3,Leg Press (Machine),quadriceps,machine,1,normal,50.0,20.0,,,
Workout_228,2025-12-22 01:35:04,Legs,3,Leg Press (Machine),quadriceps,machine,2,normal,50.0,20.0,,,
Workout_228,2025-12-22 01:35:04,Legs,3,Leg Press (Machine),quadriceps,machine,3,normal,60.0,10.0,,,
Workout_228,2025-12-22 01:35:04,Legs,3,Leg Press (Machine),quadriceps,machine,4,normal,60.0,15.0,,,
Workout_228,2025-12-22 01:35:04,Legs,4,Walking Lunge,quadriceps,none,1,normal,,30.0,,,
Workout_228,2025-12-22 01:35:04,Legs,4,Walking Lunge,quadriceps,none,2,normal,,30.0,,,
Workout_228,2025-12-22 01:35:04,Legs,4,Walking Lunge,quadriceps,none,3,normal,,30.0,,,
Workout_228,2025-12-22 01:35:04,Legs,4,Walking Lunge,quadriceps,none,4,normal,,30.0,,,
Workout_228,2025-12-22 01:35:04,Legs,5,Leg Extension (Machine),quadriceps,machine,1,normal,29.0,20.0,,,
Workout_228,2025-12-22 01:35:04,Legs,5,Leg Extension (Machine),quadriceps,machine,2,normal,29.0,15.0,,,
Workout_228,2025-12-22 01:35:04,Legs,5,Leg Extension (Machine),quadriceps,machine,3,normal,23.0,10.0,,,
Workout_228,2025-12-22 01:35:04,Legs,5,Leg Extension (Machine),quadriceps,machine,4,normal,23.0,10.0,,,
Workout_228,2025-12-22 01:35:04,Legs,6,Seated Leg Curl (Machine),hamstrings,machine,1,normal,23.0,20.0,,,
Workout_228,2025-12-22 01:35:04,Legs,6,Seated Leg Curl (Machine),hamstrings,machine,2,normal,23.0,20.0,,,
Workout_228,2025-12-22 01:35:04,Legs,6,Seated Leg Curl (Machine),hamstrings,machine,3,normal,29.0,15.0,,,
Workout_228,2025-12-22 01:35:04,Legs,7,Standing Calf Raise,calves,none,1,normal,,25.0,,,
Workout_228,2025-12-22 01:35:04,Legs,7,Standing Calf Raise,calves,none,2,normal,,20.0,,,
Workout_228,2025-12-22 01:35:04,Legs,7,Standing Calf Raise,calves,none,3,normal,,20.0,,,
Workout_228,2025-12-22 01:35:04,Legs,7,Standing Calf Raise,calves,none,4,normal,,20.0,,,
Workout_229,2025-12-23 02:21:57,Chest,1,Warm Up,full_body,none,1,normal,,,,,480.0
Workout_229,2025-12-23 02:21:57,Chest,2,Bench Press (Dumbbell),chest,dumbbell,1,normal,15.0,20.0,,,
Workout_229,2025-12-23 02:21:57,Chest,2,Bench Press (Dumbbell),chest,dumbbell,2,normal,15.0,20.0,,,
Workout_229,2025-12-23 02:21:57,Chest,2,Bench Press (Dumbbell),chest,dumbbell,3,normal,20.0,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,2,Bench Press (Dumbbell),chest,dumbbell,4,normal,20.0,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,3,Chest Fly (Machine),chest,machine,1,normal,32.0,20.0,,,
Workout_229,2025-12-23 02:21:57,Chest,3,Chest Fly (Machine),chest,machine,2,normal,32.0,20.0,,,
Workout_229,2025-12-23 02:21:57,Chest,3,Chest Fly (Machine),chest,machine,3,normal,39.0,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,3,Chest Fly (Machine),chest,machine,4,normal,39.0,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,1,normal,15.0,20.0,,,
Workout_229,2025-12-23 02:21:57,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,2,normal,15.0,20.0,,,
Workout_229,2025-12-23 02:21:57,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,3,normal,20.0,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,4,normal,20.0,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,5,Triceps Rope Pushdown,triceps,machine,1,normal,9.1,20.0,,,
Workout_229,2025-12-23 02:21:57,Chest,5,Triceps Rope Pushdown,triceps,machine,2,normal,11.3,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,5,Triceps Rope Pushdown,triceps,machine,3,normal,11.3,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,5,Triceps Rope Pushdown,triceps,machine,4,normal,13.6,10.0,,,
Workout_229,2025-12-23 02:21:57,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,1,normal,12.5,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,2,normal,12.5,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,3,normal,12.5,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,6,Triceps Extension (Dumbbell),triceps,dumbbell,4,normal,15.0,10.0,,,
Workout_229,2025-12-23 02:21:57,Chest,7,Triceps Kickback (Dumbbell),triceps,dumbbell,1,normal,15.0,20.0,,,
Workout_229,2025-12-23 02:21:57,Chest,7,Triceps Kickback (Dumbbell),triceps,dumbbell,2,normal,15.0,20.0,,,
Workout_229,2025-12-23 02:21:57,Chest,7,Triceps Kickback (Dumbbell),triceps,dumbbell,3,normal,20.0,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,7,Triceps Kickback (Dumbbell),triceps,dumbbell,4,normal,20.0,15.0,,,
Workout_229,2025-12-23 02:21:57,Chest,8,Treadmill,cardio,machine,1,normal,,,,970.0,600.0
Workout_229,2025-12-23 02:21:57,Chest,9,Elliptical Trainer,cardio,machine,1,normal,,,,2400.0,600.0
Workout_230,2025-12-24 02:29:30,Back,1,Warm Up,full_body,none,1,normal,,,,,387.0
Workout_230,2025-12-24 02:29:30,Back,2,Lat Pulldown (Cable),lats,machine,1,normal,29.0,20.0,,,
Workout_230,2025-12-24 02:29:30,Back,2,Lat Pulldown (Cable),lats,machine,2,normal,29.0,20.0,,,
Workout_230,2025-12-24 02:29:30,Back,2,Lat Pulldown (Cable),lats,machine,3,normal,36.0,10.0,,,
Workout_230,2025-12-24 02:29:30,Back,2,Lat Pulldown (Cable),lats,machine,4,normal,36.0,10.0,,,
Workout_230,2025-12-24 02:29:30,Back,3,Dumbbell Row,lats,dumbbell,1,normal,15.0,20.0,,,
Workout_230,2025-12-24 02:29:30,Back,3,Dumbbell Row,lats,dumbbell,2,normal,15.0,20.0,,,
Workout_230,2025-12-24 02:29:30,Back,3,Dumbbell Row,lats,dumbbell,3,normal,20.0,20.0,,,
Workout_230,2025-12-24 02:29:30,Back,3,Dumbbell Row,lats,dumbbell,4,normal,20.0,15.0,,,
Workout_230,2025-12-24 02:29:30,Back,4,Straight Arm Lat Pulldown (Cable),lats,machine,1,normal,9.6,20.0,,,
Workout_230,2025-12-24 02:29:30,Back,4,Straight Arm Lat Pulldown (Cable),lats,machine,2,normal,11.3,15.0,,,
Workout_230,2025-12-24 02:29:30,Back,4,Straight Arm Lat Pulldown (Cable),lats,machine,3,normal,11.3,15.0,,,
